DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,fractal_spectral_lag_window,fractal_spectral_multitaper,fractal_spectral_wosa,fractal_spectral_direct,lillie_test,anderson_darling,pearson_test,cramer_test,shapiro_francia,shapiro_test,adf,kpps_level,kpps_trend,pp,hurts_tsf,max_level_shift_tsf,max_var_shift_tsf,max_kl_shift_tsf,alpha_tsf,beta_tsf,gamma_tsf,firstmin_ac_tsf,firstzero_ac_tsf,std1st_der_tsf,spreadrandomlocal_meantaul_tsf,fluctanal_prop_r1_tsf
1.35E+00,-9.66E-01,2.12E+02,5.57E+02,1.25E+00,-1.86E-04,2.92E-01,4.46E+02,1.67E-01,0.00E+00,4.27E+00,4.00E+00,6.12E-03,6.73E-01,-6.93E-01,9.94E-01,9.00E+00,1.22E+00,1.49E-01,8.72E-01,6.14E-03,6.03E-02,1.866724087,1.881427314,1.881038601,1.491288773,1.38E-40,3.70E-24,1.11E-130,7.37E-10,7.81E-20,1.93E-22,0.01,0.01,0.01,0.114702333,0.999913465,166.9333333,5914.387197,0.072354354,0.871006972,0.029391623,0.12898121,557,327,30.76934488,3,0.14893617
0.20839509,0.413739449,62,9,0.841032955,-0.001631799,0.675409836,180,0.166666667,11,1.759003851,5,0.019607843,0.836601307,-0.718954248,0.978935891,7,1.409708159,0.204545455,0.795454545,0.012271846,0.194741698,1.538964308,1.697975019,1.677133922,1.455759084,1.22E-19,1.39E-17,1.53E-17,7.37E-10,5.59E-08,3.42E-09,0.080834882,0.01,0.01,0.01,0.999732736,70.33333333,1055.522727,1.73590402,0.46464864,0.037975067,0.535350408,9,102,17.97072564,3.3,0.204545455
0.552051714,0.744924314,64,8,0.790661883,0.002420168,0.862295082,158,0.166666667,11,1.295160654,4,0.019230769,0.594771242,-0.741830065,0.966246989,7,1.490132549,0.727272727,0.386363636,0.012271846,0.272106061,1.172149305,1.314117895,1.376084526,1.45725109,1.45E-14,3.61E-18,4.28E-14,7.37E-10,4.89E-09,1.93E-10,0.940120854,0.01,0.01,0.01,0.99949903,47.5,2225,0.308456726,0.452805455,0.000101285,0.141887289,8,104,29.15679401,3.1,0.727272727
-3.60E-01,-1.17E-01,3.20E+01,1.05E+02,8.83E-01,-2.04E-04,5.44E-01,8.80E+01,4.00E-02,0.00E+00,1.38E+00,4.00E+01,1.96E-02,-1.34E-01,-8.22E-01,9.87E-01,1.20E+01,1.43E+00,1.36E-01,8.41E-01,3.68E-02,1.42E-01,1.904822286,1.792333111,1.834634175,1.58948584,4.28E-22,1.01E-22,8.64E-30,7.37E-10,1.08E-10,3.31E-12,0.353836171,0.01,0.01,0.924329306,0.999447592,1010,134224.2424,9.873938486,0.626139199,0.175267163,0.000100035,105,51,85.75528519,3.85,0.136363636
0.305594102,0.085538603,51,6,0.713839795,0.001156057,0.793442623,75,0.166666667,11,1.519604772,5,0.027027027,0.849673203,-0.77124183,0.970050552,9,1.461907429,0.727272727,0.363636364,0.012271846,0.328163373,1.454205172,1.718861423,1.716606729,1.393648888,0.169106891,0.053221162,0.393805017,0.233566477,0.009476485,0.002474816,0.564271422,0.01,0.059956568,0.01,0.999406879,89.66666667,8465.818182,0.248198337,0.960032229,0.018017,0.000184792,6,111,55.51763045,3.43,0.727272727
0.76985462,0.11923496,39,4,0.79175092,-0.01175956,0.83606557,62,0.07407407,5,1.28937103,3,0.02469136,0.85294118,-0.77124183,0.96399562,6,1.47826349,0.86363636,0.79545455,0.02454369,0.23742719,1.872061319,1.90499775,1.859909507,1.573246416,5.27E-15,1.12E-17,1.24E-13,7.37E-10,1.89E-08,1.08E-09,0.01,0.01,0.01,0.638725248,0.999524423,102.1833333,1922.8,3.045986289,0.823555287,0.155178537,0.000100425,4,81,26.36737008,2.46,0.863636364
0.165485551,0.360977643,57,9,0.992478145,-0.001055467,0.662295082,159,0.166666667,11,1.849937755,5,0.018181818,0.808823529,-0.738562092,0.979245342,8,1.297375986,0.522727273,0.25,0.012271846,0.176587612,1.458402273,1.674596485,1.670799506,1.462813044,2.72E-05,2.05E-07,3.82E-15,1.85E-05,8.59E-06,8.86E-07,0.312639323,0.01,0.01,0.01,0.999773448,320.8333333,43266.66667,0.378560797,0.999563193,0.013757473,0.000426991,9,110,117.8883811,3.13,0.522727273
1.182208877,1.370889821,40,6,0.743451042,-0.003732945,0.849180328,107,0.041666667,11,1.133558154,5,0.045454545,0.166666667,-0.738562092,0.979977145,9,1.48963164,0.863636364,0.204545455,0.024543693,0.339747144,1.724809821,1.798573081,1.793563689,1.490820803,0.000606823,2.70E-07,5.87E-08,4.28E-05,2.39E-06,1.99E-07,0.020465101,0.01,0.01,0.196585984,0.999274444,1620,792038.6364,4.297865207,0.999897158,0.112072017,0.000100042,6,66,343.7529763,3.3,0.863636364
-0.38512461,0.35409047,8,4,0.2557215,-0.19551362,0.94661922,25,0.03401361,5,0.2964929,3,0.05,0.36170213,-0.5141844,0.77882411,5,1.80558575,0.13636364,0.77272727,0.09817477,0.78450046,1.30991562,1.393386299,1.300299907,1.284905718,0.003288522,1.20E-05,1.61E-10,0.000106091,4.49E-05,1.02E-05,0.41024146,0.01,0.01,0.01,0.994330688,259.1666667,37514.39394,2.015024186,0.778487911,0.000114868,0.199404981,4,40,144.391409,2.69,0.136363636
0.213262248,-0.012529071,37,4,0.677436328,-0.000135189,0.75088968,84,0.08,5,0.784761297,3,0.017857143,-0.085106383,-0.815602837,0.947817131,7,1.68440958,0.181818182,0.863636364,0.024543693,0.307749922,1.51751002,1.456599957,1.461828711,1.472656586,0.000948461,0.000211663,1.26E-07,0.000675252,0.001358471,0.000345278,0.529482181,0.01,0.01,0.856315916,0.998487902,480.8333333,42812.12121,1.448625735,0.829968868,0.045275501,0.000100457,4,56,142.4876933,2.2,0.181818182
4.62E-01,2.81E-01,4.30E+01,1.18E+02,9.85E-01,-6.37E-05,3.95E-01,1.99E+02,6.25E-02,0.00E+00,3.96E+00,4.00E+01,2.65E-01,1.06E-02,-7.91E-01,9.88E-01,1.10E+01,1.36E+00,1.36E-01,8.64E-01,2.45E-02,7.59E-02,1.888077936,1.989180119,1.997529377,1.587787875,2.12E-43,3.70E-24,4.09E-39,7.37E-10,1.26E-12,1.29E-14,0.471992103,0.01,0.01,0.986176928,0.999692023,628.3333333,61493.18182,0.284881739,0.999898244,0.131958077,0.000100206,118,68,52.35292421,3.93,0.136363636
0.709314078,0.491615506,30,7,0.589560519,-0.003956914,0.928825623,108,0.041666667,11,0.885474536,6,0.047619048,0.09929078,-0.75177305,0.962126272,9,1.575190472,0.863636364,0.727272727,0.024543693,0.415990165,1.477938955,1.570080195,1.566035607,1.649766458,0.0016684,0.000100962,0.019696349,0.000323225,0.000546631,0.000113679,0.513097107,0.01,0.01,0.114754856,0.99844719,251.6666667,13075,5.928251176,0.75815654,0.05276379,0.000156211,7,63,57.76712888,3.21,0.863636364
0.572350288,0.768982522,62,7,0.7032246,-0.002452579,0.871886121,109,0.111111111,11,0.986605457,6,0.022727273,0.432624113,-0.709219858,0.965050277,6,1.491945107,0.863636364,0.772727273,0.024543693,0.318699663,1.386501275,1.583325234,1.561008779,1.406408506,1.05E-14,5.14E-14,2.29E-10,1.04E-09,1.40E-07,9.01E-09,0.495424279,0.01,0.01,0.01,0.999292017,175,8025,4.065282736,0.671920779,0.057079359,0.00010003,7,88,41.97528142,3.04,0.863636364
-0.393316237,-1.244158181,57,3,0.810127039,0.001448105,0.814946619,134,0.111111111,11,1.588887716,2,0.0125,0.294326241,-0.670212766,0.978708529,5,1.24688287,0.136363636,0.795454545,0.024543693,0.191579798,1.680504381,1.629019775,1.613543702,1.607972448,2.68E-16,3.70E-24,1.35E-41,7.37E-10,4.35E-11,7.34E-13,0.809684904,0.01,0.01,0.914871064,0.999674144,119.1666667,2972.727273,0.910657712,0.759648073,0.07258002,0.000103014,3,80,29.17676611,2.46,0.136363636
-0.46995909,-0.67126701,28,7,0.56363464,-0.04720893,0.85409253,84,0.0625,11,0.57663217,5,0.04477612,0.63120567,-0.62056738,0.95060938,8,1.54643282,0.86363636,0.25,0.03681554,0.52165241,1.437438236,1.515740006,1.54164331,1.647252068,0.002224917,6.60E-05,1.24E-06,0.000791903,5.71E-05,7.81E-06,0.028916813,0.01,0.1,0.01,0.998164581,185.8333333,17279.54545,0.993659532,0.743666111,0.023665257,0.000100011,7,67,78.34973345,3.29,0.863636364
0.799276837,-0.524609257,39,125,0.914177704,-0.000578581,0.608540925,150,0.111111111,71,2.172778084,40,0.042253521,0.358156028,-0.744680851,0.989529902,9,1.457271646,0.136363636,0.772727273,0.024543693,0.170807591,1.704663385,1.778384889,1.785050136,1.700881581,4.77E-07,2.73E-11,3.83E-14,3.30E-08,4.04E-07,2.79E-08,0.510807432,0.01,0.01,0.947115207,0.999447592,387.5,19909.09091,2.968508017,0.91182743,0.109947638,0.000100015,125,71,34.71281701,3.51,0.136363636
1.206791372,0.019468071,29,86,1.149873736,0.00021182,0.688,64,0.166666667,0,4.346535131,9,0.043478261,0.714285714,-0.674603175,0.979601822,4,1.301813772,0.657894737,0.736842105,0.049087385,0.077432371,2.048652404,2.250933923,2.291177135,1.710230742,0.00142258,5.65E-08,4.01E-16,9.91E-06,7.37E-06,5.86E-07,0.732269417,0.01,0.011519691,0.145989575,0.999773448,260,6350.757576,0.125398703,0.999870945,0.000100505,0.000120991,86,46,28.52344819,3.97,0.657894737
1.25293836,1.06796199,40,6,0.57356701,0.03801541,0.83274021,23,0.07407407,11,0.6181729,5,0.03896104,0.4751773,-0.74822695,0.94240181,9,1.55505873,0.75,0.47727273,0.02454369,0.49611103,1.351293045,1.488024399,1.469871388,1.272963634,3.35E-11,2.34E-14,2.21E-19,6.19E-09,1.82E-08,8.12E-10,0.9382046,0.01,0.01,0.01,0.998652704,212.5,56666.66667,0.445723244,0.243956128,0.017549618,0.611907009,6,77,186.2159643,3.24,0.75
-0.10186115,0.10541045,32,4,0.32431902,-0.012404,0.93950178,23,0.07407407,11,0.52727118,3,0.02272727,0.7251773,-0.73758865,0.85851807,5,1.75770194,0.77272727,0.40909091,0.02454369,0.6518093,1.163612099,1.316519596,1.294099334,1.890714583,0.076400189,0.02727997,0.007981332,0.04220219,0.0136218,0.003148061,0.358500836,0.01,0.1,0.01,0.996595036,46.33333333,3942.295455,0.070941518,0.857096953,0.000100629,0.142897645,4,88,71.28586094,2.75,0.772727273
-0.155910994,-0.74588218,37,98,1.109676328,-0.001052946,0.683274021,117,0.08,0,2.113798663,40,0.018867925,-0.127659574,-0.765957447,0.991221467,6,1.305364626,0.75,0.863636364,0.024543693,0.140095654,1.821075991,1.852502891,1.922990499,1.838296907,7.74E-05,3.35E-08,7.56E-12,1.82E-06,8.70E-06,9.20E-07,0.415851802,0.01,0.01,0.960635425,0.999276042,163.3333333,2890.151515,4.341856661,0.826133029,0.071126451,0.000100416,98,53,16.66660735,3.76,0.75
-0.878780467,-0.610644254,51,80,0.803631373,0.007157418,0.691803279,94,0.166666667,11,0.749669027,4,0.016260163,-0.879084967,0.588235294,0.969170755,8,1.489098346,0.5,0.272727273,0.012271846,0.249036897,1.312728483,1.406036044,1.461746103,1.601663095,4.71E-15,1.01E-15,3.30E-26,1.09E-09,9.03E-10,4.67E-11,0.207908109,0.01,0.01,0.01,0.99946662,310,124176.5152,2.874875937,0.996755686,0.000100033,0.000101106,80,123,81.53591924,3.29,0.5
0.151823145,0.404734564,20,4,0.496352071,-0.006643053,0.855737705,31,0.0625,4,0.315485681,2,0.015873016,0.820261438,0.189542484,0.843252759,6,1.767122983,0.159090909,0.863636364,0.049087385,0.564633047,1.37376175,1.319389054,1.28916861,1.100746356,0.000110283,2.67E-05,3.76E-06,6.86E-05,0.001289576,0.000461753,0.789589468,0.01,0.01,0.018575765,0.99459729,518.3333333,119318.1818,5.545394443,0.577511898,0.000100075,0.422483441,4,63,197.0058447,2.49,0.159090909
-0.21968169,-0.47591993,8,4,0.22354044,-0.02288059,0.68327402,33,0.08,5,0.20619348,3,0.01785714,0.82269504,-0.35815603,0.74362632,6,1.86416482,0.61363636,0.20454545,0.04908739,0.77581533,1.271046473,1.299992347,1.302879019,1.315904256,0.000240787,6.95E-09,5.46E-10,2.34E-06,9.19E-07,1.33E-07,0.534217284,0.01,0.01,0.01,0.989612936,194.1666667,68309.84848,0.841734524,0.530448282,0.000100007,0.43937952,4,56,176.0187718,2.34,0.613636364
1.09340549,0.88775971,40,4,0.45934926,-0.02013772,0.72131148,11,0.07407407,11,0.41101223,3,0.02173913,0.5620915,-0.72712418,0.82481409,5,1.64780387,0.72727273,0.45454545,0.02454369,0.64731991,1.161136413,1.200316647,1.156191889,1.681278349,6.39E-18,5.71E-21,1.85E-25,7.37E-10,5.96E-10,1.90E-11,0.929959413,0.01,0.01,0.01,0.994792562,48.25,3071.333333,0.152058768,0.394993871,0.017654111,0.44654085,4,92,84.13515104,2.12,0.727272727
1.05361014,1.2417863,28,4,0.45813377,0.04368262,0.66548043,11,0.11111111,11,0.2940456,3,0.02298851,0.56028369,-0.60283688,0.76951983,5,1.69513977,0.75,0.52272727,0.02454369,0.76128159,1.146296483,1.14446539,1.188305225,1.592592387,7.86E-13,6.25E-16,7.46E-22,9.87E-10,1.06E-08,4.50E-10,0.556694338,0.01,0.029382411,0.01,0.990954355,41.83333333,4018.083333,0.135775199,0.257584559,0.021785394,0.737012583,4,87,92.98632745,2.17,0.75
0.66273517,0.86606479,40,6,0.59634915,0.03402784,0.78032787,22,0.07407407,11,0.70051758,5,0.03409091,0.46405229,-0.74509804,0.94313823,9,1.53762648,0.81818182,0.45454545,0.02454369,0.4857672,1.398114675,1.494385512,1.487979926,1.24568742,2.33E-12,1.72E-14,2.73E-18,2.64E-09,5.20E-08,3.09E-09,0.664981578,0.01,0.01,0.01,0.998788694,185.8333333,21450.75758,1.104914003,0.697242698,0.000695397,0.269376143,6,88,109.2679678,3.18,0.818181818
-0.23132825,-0.02352634,28,4,0.30875421,-0.02318328,0.92786885,12,0.07407407,11,0.40665604,3,0.02173913,0.64542484,-0.73202614,0.83323522,5,1.75843818,0.75,0.40909091,0.02454369,0.69528754,1.152139693,1.264641295,1.267825554,1.641261457,0.028176897,0.000794314,3.41E-06,0.006688806,0.000425115,7.34E-05,0.813817813,0.01,0.044552527,0.01,0.995806995,41.16666667,4458.386364,0.112885304,0.699268027,0.000100121,0.000100019,4,92,62.96647114,2.74,0.75
0.058723559,0.391352744,2,4,0.15418896,-0.081822258,0.891803279,18,0.006666667,5,0.208623958,3,0.133333333,-0.18627451,0.150326797,0.625393561,5,1.853532778,0.863636364,0.863636364,0.527689391,0.945795954,1.205449443,1.0794964,1.022726118,1.101757494,3.95E-06,4.11E-08,6.54E-05,8.86E-07,1.88E-05,9.92E-06,0.190943385,0.1,0.011444793,0.01,0.985187575,73.66666667,2360.068182,8.464009734,0.564854313,0.000308577,0.238947016,4,15,42.62770111,2.19,0.863636364
-0.80270858,-1.09025534,63,55,0.74920584,0.01444908,0.63606557,94,0.16666667,11,0.55607948,4,0.01626016,-0.91503268,0.60784314,0.95703056,9,1.43052166,0.86363636,0.61363636,0.01227185,0.32738766,1.326338244,1.372694972,1.450818002,1.547778546,1.79E-13,2.31E-14,5.07E-25,7.61E-09,3.94E-10,2.00E-11,0.096762273,0.01,0.01,0.01,0.999192584,269.1666667,122542.4242,5.944510216,0.999602141,0.000101889,0.000216361,55,123,74.70782895,3.35,0.863636364
0.45034753,0.2413954,20,4,0.52002212,-0.01016484,0.69836066,11,0.11111111,11,0.30931945,3,0.02197802,0.68627451,-0.60457516,0.75200337,5,1.61700908,0.79545455,0.52272727,0.03681554,0.78530913,0.931808937,1.051950296,1.028546948,1.646675073,5.51E-05,1.20E-06,4.78E-08,1.08E-05,2.45E-05,3.27E-06,0.175480157,0.01,0.1,0.01,0.989421916,265.8333333,78515.90909,0.699207908,0.183339264,0.015197666,0.554051581,4,91,481.5407487,2.12,0.795454545
0.26619368,0.02619669,27,4,0.64471867,-0.02506354,0.87213115,47,0.0462963,5,0.66905775,3,0.04,0.35294118,-0.74509804,0.93790297,5,1.56145047,0.86363636,0.79545455,0.03681554,0.35052972,1.578160468,1.544054609,1.534705309,1.527782965,0.223034044,0.035545575,0.021524141,0.086297386,0.031655506,0.012458548,0.457425898,0.01,0.01,0.552105735,0.998977411,371.6666667,43079.54545,2.820226596,0.843977327,0.031374525,0.000118765,4,50,99.42869593,2.51,0.863636364
-0.1868208,-0.44098397,28,4,0.38438694,0.06180241,0.8295082,33,0.0625,5,0.31890382,3,0.02666667,0.89869281,-0.61601307,0.86534994,5,1.66028846,0.22727273,0.13636364,0.03681554,0.56964075,1.206396538,1.206057117,1.176710323,1.422976535,7.35E-28,3.70E-24,2.17E-21,7.37E-10,3.75E-13,4.55E-15,0.975463696,0.01,0.01,0.01,0.997225545,101.6666667,12460.60606,0.513026276,0.34273672,0.000182529,0.487429305,4,75,58.51959252,2.32,0.227272727
0.873112032,0.646782028,41,9,0.684586681,-0.002353434,0.849180328,71,0.074074074,11,1.194301716,4,0.023255814,0.85620915,-0.807189542,0.962837944,7,1.570676921,0.590909091,0.204545455,0.024543693,0.242159455,1.389752468,1.510503005,1.505866836,1.429526021,4.23E-29,3.70E-24,1.14E-32,7.37E-10,9.96E-12,1.85E-13,0.709335509,0.01,0.01,0.21892275,0.999497136,260,15318.18182,0.803223204,0.4749449,0.021673576,0.360115131,9,86,92.95918835,2.72,0.590909091
0.44000625,1.06644194,39,4,0.33786112,0.02814965,0.9442623,33,0.11111111,5,0.48248915,2,0.02298851,0.5620915,-0.59477124,0.84590492,7,1.75324643,0.27272727,0.79545455,0.02454369,0.62523765,1.196833599,1.266178978,1.24387947,1.629024204,4.44E-11,2.83E-13,8.95E-11,3.73E-09,6.66E-08,4.28E-09,0.393156885,0.01,0.01,0.01,0.997213449,99.16666667,9261.363636,0.917175116,0.574806077,0.005074472,0.226714993,4,87,85.78785259,2.33,0.272727273
0.2463487,-0.02371216,15,3,0.27637891,-0.17564178,0.8852459,12,0.04,11,0.25597584,2,0.03571429,0.02287582,-0.71895425,0.72898143,5,1.76995336,0.43181818,0.22727273,0.07363108,0.81293993,1.099842513,1.119183271,1.097831746,1.102025642,0.000198891,1.79E-05,1.26E-05,0.000154745,1.42E-05,3.55E-06,0.730198651,0.01,0.01,0.01,0.989589238,305,57153.78788,1.024603698,0.571873281,0.000172764,0.000101698,3,56,228.8049099,2.21,0.431818182
0.750966814,0.102049111,40,6,0.592871328,0.003788363,0.836065574,51,0.074074074,11,1.18531197,5,0.03,0.578431373,-0.810457516,0.969570671,8,1.543294381,0.727272727,0.431818182,0.024543693,0.413885282,1.534788288,1.687284059,1.696686344,1.323863582,0.000656802,1.19E-07,0.000456456,3.47E-06,1.45E-05,1.95E-06,0.665294572,0.01,0.01,0.01,0.999142446,298.3333333,75829.54545,0.189682793,0.927408026,0.000100319,0.000100062,6,100,208.8316858,3.41,0.727272727
-0.43040258,0.593075,38,4,0.59647992,-0.05415737,0.86229508,118,0.0625,5,0.65012063,3,0.03174603,0.15359477,-0.79738562,0.91955425,6,1.62605009,0.40909091,0.20454545,0.02454369,0.42458588,1.56625344,1.652727342,1.639843333,1.504926379,0.000202372,1.54E-06,2.32E-07,4.43E-05,9.46E-06,1.09E-06,0.045250006,0.01,0.01,0.440715483,0.998365765,275.6666667,19781.30303,3.718270253,0.840898015,0.124820735,0.000100865,4,63,82.6621068,2.32,0.409090909
0.708441465,0.708441465,53,7,0.771920321,-0.006616297,0.868852459,106,0.111111111,11,1.205807892,5,0.02,0.401960784,-0.761437908,0.967636855,6,1.531168476,0.386363636,0.272727273,0.012271846,0.284708681,1.326696228,1.44034698,1.468076885,1.390100899,2.56E-10,6.50E-15,1.97E-12,9.73E-10,8.45E-08,5.59E-09,0.771897861,0.01,0.01,0.01,0.999485266,82.5,3275.757576,0.413744193,0.93637564,0.000210727,0.000103211,7,100,37.31708337,3.11,0.386363636
0.007516579,-0.215449687,29,6,0.54724403,-0.016360855,0.849180328,70,0.0625,11,0.67449445,5,0.046875,0.251633987,-0.741830065,0.96505344,9,1.567190628,0.159090909,0.295454545,0.024543693,0.470761744,1.637009647,1.695680495,1.663312933,1.751827372,0.011501433,0.006849959,0.148613434,0.01953368,0.009841224,0.002728505,0.283934574,0.01,0.01,0.030388802,0.998590491,543.3333333,111588.6364,7.416513418,0.992453323,0.074626907,0.000100166,6,64,125.1748561,3.21,0.159090909
0.788252527,0.560670769,41,6,0.610703742,0.002521257,0.809836066,64,0.074074074,11,1.536599323,5,0.03,0.705882353,-0.843137255,0.968878764,8,1.537989143,0.636363636,0.295454545,0.024543693,0.341858606,1.439596143,1.636173201,1.676826426,1.378388069,1.14E-09,3.41E-13,6.35E-07,3.30E-09,1.56E-07,1.31E-08,0.442199248,0.01,0.01,0.01,0.999355574,175.8333333,11475,0.185419841,0.915955278,0.00649147,0.000154733,6,100,67.48249382,3.37,0.636363636
-0.43084701,0.07514058,3,10,0.13082354,-0.05034422,0.5147541,23,0.02057613,11,0.11070245,9,0.06060606,-0.57189542,0.22222222,0.66747484,5,1.68235344,0.18181818,0.15909091,0.3436117,0.85409956,1.056597708,1.02313121,1.013990413,1.117098277,6.97E-47,3.70E-24,2.16E-95,7.37E-10,1.53E-21,7.53E-25,0.162003392,0.041660173,0.061353364,0.01,0.992225722,90.83333333,16197.72727,111.6873675,0.999672744,0.00019643,0.000146946,10,33,30.54325495,2.75,0.181818182
0.867161093,0.648427018,63,3,0.69193678,0.005315268,0.767213115,155,0.111111111,5,0.765959855,2,0.01010101,-0.588235294,0.58496732,0.94964795,5,1.499863325,0.136363636,0.863636364,0.012271846,0.3317619,1.433590227,1.486307601,1.503721794,1.312283114,5.86E-15,6.88E-12,8.85E-14,4.28E-09,2.13E-06,2.36E-07,0.080025987,0.01,0.01,0.01,0.99876858,126.6666667,5442.424242,2.032649526,0.420671137,0.000302102,0.579240531,3,99,36.26182827,2.48,0.136363636
0.11164108,0.35959233,27,4,0.37836436,-0.03233878,0.8557377,11,0.0625,11,0.30610898,3,0.02666667,0.18627451,-0.83496732,0.80947523,4,1.70507552,0.52272727,0.29545455,0.02454369,0.6884726,1.196794392,1.171646476,1.148466341,1.409240341,3.60E-08,1.22E-08,4.15E-09,7.85E-07,4.49E-07,5.35E-08,0.931169773,0.01,0.01,0.01,0.993594431,221.6666667,34254.54545,0.561316355,0.52680092,0.000220246,0.000100182,4,75,206.5754191,2.26,0.522727273
-1.02218296,-1.26074754,3,6,0.16181922,-0.12015504,0.872,29,0.05555556,11,0.19982803,5,0.11111111,-0.49206349,0.3968254,0.76218984,6,1.87901749,0.15789474,0.65789474,0.49087385,0.89189622,1.000465144,1.019095218,0.99429996,1.158306173,0.027806988,0.00170548,0.003784932,0.014085903,0.000382003,0.000140669,0.953819989,0.01,0.08392026,0.01,0.984509897,65,3238.636364,0.24682244,0.523387897,0.000100035,0.000101439,6,18,45.28575935,3.06,0.157894737
0.96695153,0.77594016,15,4,0.21489723,-0.10365434,0.8295082,11,0.04,11,0.31418395,3,0.03508772,-0.26143791,0.80392157,0.76812203,7,1.8552375,0.5,0.18181818,0.04908739,0.78498351,1.061645137,1.178273338,1.087370553,1.143775913,4.97E-30,3.70E-24,1.91E-50,7.37E-10,2.81E-13,2.44E-15,0.99,0.01,0.01,0.01,0.993820565,110.5833333,7423.431818,0.399726159,0.241382457,0.007783954,0.751160565,4,57,124.1570179,2.3,0.5
0.39569605,0.02351472,10,10,0.39253467,0.24843382,0.80655738,44,0.07407407,11,0.15956639,9,0.01020408,-0.36928105,0.87254902,0.79739566,6,1.61910337,0.45454545,0.84090909,0.09817477,0.6539928,1.074010617,1.106899749,1.07559682,1.18345505,5.46E-13,3.88E-13,3.97E-16,5.67E-09,7.25E-12,2.78E-13,0.093018478,0.01,0.01,0.01,0.994785437,195.8333333,42488.63636,28.25146125,0.723503081,0.000100362,0.000100067,10,98,74.20680649,2.47,0.454545455
1.08423211,0.87943553,2,4,0.21661847,-0.07528398,0.78360656,11,0.04761905,11,0.23278335,3,0.05128205,-0.07189542,-0.24183007,0.67707979,6,1.8003448,0.27272727,0.34090909,0.52768939,0.96566092,0.962226344,0.98878784,0.940102439,0.980904123,2.00E-21,3.70E-24,4.45E-26,7.37E-10,8.02E-11,1.86E-12,0.99,0.01,0.01,0.01,0.990512196,713.3333333,1609203.788,0.254857224,0.079382299,0.009502021,0.834563882,4,39,1271.523871,2.28,0.272727273
0.28680799,0.49859188,8,4,0.24475981,0.03001316,0.92786885,11,0.04,11,0.32558438,3,0.03921569,-0.08823529,0.84640523,0.77205069,6,1.82572886,0.27272727,0.22727273,0.06135923,0.78814308,1.146137555,1.20731283,1.115061865,1.322312203,1.97E-24,3.70E-24,9.17E-25,7.37E-10,2.70E-11,5.51E-13,0.99,0.01,0.01,0.01,0.993776647,140.8333333,29090.90909,0.581750385,0.320718143,0.004806635,0.499566698,4,51,141.7206904,2.51,0.272727273
0.41007589,0.1856348,3,4,0.27311351,0.17832165,0.87213115,11,0.01851852,11,0.29306432,3,0.04545455,0.14052288,-0.5620915,0.7060684,6,1.81050981,0.65909091,0.34090909,0.51541754,0.9087385,1.047936387,1.020207122,0.973921043,1.225112691,0.000690009,5.05E-05,0.001963653,0.000273577,0.000132326,2.50E-05,0.985490886,0.01,0.01,0.01,0.991176635,147.5,54600,0.209146872,0.189832715,0.00728048,0.519250768,4,44,250.3441247,2.46,0.659090909
0.289983974,0.488504429,34,58,0.983006722,-0.004613566,0.747540984,143,0.04,5,1.125000403,3,0.032786885,0.130718954,-0.838235294,0.968157225,5,1.501471284,0.272727273,0.863636364,0.036815539,0.190353297,1.719895415,1.793249357,1.781450336,1.53980683,2.43E-24,3.70E-24,1.03E-29,7.37E-10,9.46E-13,1.04E-14,0.274020068,0.01,0.01,0.881912001,0.999527552,336.1666667,28386.78788,2.095099209,0.874870633,0.114622707,0.000100428,58,61,63.18733924,2.64,0.272727273
-0.722732444,-0.911501239,39,6,0.637401778,-0.002761272,0.868852459,108,0.0625,11,0.938805994,5,0.047619048,-0.094771242,0.562091503,0.979257818,8,1.454479546,0.795454545,0.204545455,0.024543693,0.395038111,1.610772824,1.662916754,1.70842022,1.497476386,4.62E-06,5.11E-09,3.58E-06,8.02E-07,2.42E-06,2.02E-07,0.373440224,0.01,0.01,0.203679989,0.998563375,338.3333333,40505.30303,0.973165875,0.999860244,0.048353649,0.000137255,6,63,88.22159624,3.34,0.795454545
